period,time,HR,BR,activity,skin,ambulation,drink,drinkactivity,drinking,Positive,Negative,Fear,Hostility,Sadness
4/8/2015,20.3444,69,19,1066.046435,33.89111677,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.3458,69,20,1065.831774,33.88673726,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.3472,69,17,1066.5283,33.88952574,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.3486,69,22,1066.244632,33.8878117,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.35,69,21,1066.290299,33.88880035,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.3514,68,20,1067.304972,33.88828656,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.3528,72,20,1066.739707,33.88850791,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.3542,70,20,1067.589342,33.88850791,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.3556,69,19,1067.301876,33.88850791,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.3569,69,19,1066.942249,33.88850791,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.3583,69,19,1067.22919,33.88850791,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.3597,70,18,1067.380222,33.88850791,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.3611,69,18,1066.637422,33.88850791,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.3625,69,18,1066.716478,33.88850791,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.3639,68,18,1067.509888,33.88832796,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.3653,69,18,1067.212154,33.88877052,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.3667,68,18,1066.958876,33.88789441,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.3681,69,18,1066.555665,33.88943924,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.3694,68,18,1067.625086,33.88690008,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.3708,67,19,1065.512226,33.8909076,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.3722,69,20,1059.205856,33.88466216,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.3736,70,20,1055.310608,33.89465757,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.375,70,20,1055.245231,33.87678251,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.3764,70,21,1057.309632,33.92668587,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.3778,69,21,1056.542225,34.00259009,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.3792,70,21,1057.749162,33.98100696,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.3806,72,21,1056.606055,33.99363175,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.3819,70,21,1056.56099,33.98425732,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.3833,72,21,1057.685432,33.99264434,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.3847,80,21,1055.1424,33.98325054,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.3861,80,21,1055.224357,33.9958451,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.3875,74,20,1053.576398,33.97522917,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.3889,68,18,1057.214509,34.02909586,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.3903,72,18,1057.570137,34.09881529,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.3917,69,18,1055.997767,34.08699943,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.3931,70,17,1057.651451,34.08206429,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.3944,71,17,1057.267769,34.10262715,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.3958,66,17,1057.319743,34.05761175,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.3972,70,17,1057.63529,34.17930808,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.3986,71,17,1057.071694,34.29136393,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.4,70.5,16,1064.791387,34.31617572,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.4014,70,15,1084.753918,34.2111573,MovingSlowly,0,0,0,0,0,0,0,0
4/8/2015,20.4028,70.5,15,1085.816902,34.24610308,MovingSlowly,0,0,0,0,0,0,0,0
4/8/2015,20.4042,71,16,1062.809289,34.05665053,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.4056,71,18,1071.058688,34.62529289,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.4069,73,18,1046.78142,35.41074041,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.4083,71,17,1081.195559,35.27584179,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.4097,71,16,1065.467915,35.11352847,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.4111,71,16,1065.467915,34.56342298,MovingSlowly,0,0,0,0,0,0,0,0
4/8/2015,20.4125,71,17,1065.467915,34.77257837,MovingSlowly,0,0,0,0,0,0,0,0
4/8/2015,20.4139,71,17,1065.512226,34.57474493,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.4153,71,17,1064.869711,34.48390898,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.4167,86,17,1066.683846,34.4881709,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.4181,78,17,1060.284535,34.48731386,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.4194,71,17,1084.342781,34.49092066,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.4208,79,17,1066.290299,34.48283683,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.4222,92,18,1066.5283,34.49388023,MovingSlowly,0,0,0,0,0,0,0,0
4/8/2015,20.4236,85,18,1066.555665,34.47831554,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.425,72,18,1053.638957,34.50083349,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.4264,88,18,1106.386414,34.46851262,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.4278,72,18,1066.716478,34.51877113,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.4292,84,18,1066.739707,34.42755084,MovingSlowly,0,0,0,0,0,0,0,0
4/8/2015,20.4306,74,19,1084.169566,34.70306893,MovingSlowly,0,0,0,0,0,0,0,0
4/8/2015,20.4319,72,19,1058.771381,35.19582055,MovingSlowly,0,0,0,0,0,0,0,0
4/8/2015,20.4333,79,19,1086.31706,35.00007821,MovingSlowly,0,0,0,0,0,0,0,0
4/8/2015,20.4347,76,19,1067.048972,35.26707114,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.4361,90,19,1062.637733,35.52746363,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.4375,72,19,1056.185973,35.47178871,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.4389,91,18,1056.253884,35.49837268,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.4403,73,18,1057.224087,35.48252733,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.4417,73,18,1060.368752,35.49273429,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.4431,73,18,1063.967103,35.48681391,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.4444,72,18,1061.721569,35.48863635,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.4458,64,17,1064.905675,35.49316261,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.4472,63,16,1061.510672,35.45905634,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.4486,58,16,1052.026929,35.36078308,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.45,55,16,1052.920059,35.42221661,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.4514,52,17,1048.737105,35.28170771,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.4528,47,17,1034.183925,35.02830492,MovingSlowly,0,0,0,0,0,0,0,0
4/8/2015,20.4542,47,18,1057.921854,35.1463075,MovingSlowly,0,0,0,0,0,0,0,0
4/8/2015,20.4556,42,19,1083.516869,34.95400649,MovingSlowly,0,0,0,0,0,0,0,0
4/8/2015,20.4569,73,19,1076.891248,34.76579639,MovingSlowly,0,0,0,0,0,0,0,0
4/8/2015,20.4583,118,20,1076.364054,34.78236549,MovingSlowly,0,0,0,0,0,0,0,0
4/8/2015,20.4597,113,21,1069.693309,34.83269595,MovingSlowly,0,0,0,0,0,0,0,0
4/8/2015,20.4611,121,21,1087.111293,34.88182955,MovingSlowly,0,0,0,0,0,0,0,0
4/8/2015,20.4625,101,21,1088.625273,34.92410968,MovingFast,0,0,0,0,0,0,0,0
4/8/2015,20.4639,97,20,1077.879327,34.76042282,MovingSlowly,0,0,0,0,0,0,0,0
4/8/2015,20.4653,90,20,1080.390012,34.57330533,MovingSlowly,0,0,0,0,0,0,0,0
4/8/2015,20.4667,99,22,1079.010584,34.55436537,MovingSlowly,0,0,0,0,0,0,0,0
4/8/2015,20.4681,70,18,1075.388851,34.74365541,MovingSlowly,0,0,0,0,0,0,0,0
4/8/2015,20.4694,129,18,1070.43442,35.02586517,MovingSlowly,0,0,0,0,0,0,0,0
4/8/2015,20.4708,86,18,1072.551268,35.00441773,MovingSlowly,0,0,0,0,0,0,0,0
4/8/2015,20.4722,NaN,22,1080.9122,34.84977853,MovingSlowly,0,0,0,0,0,0,0,0
4/8/2015,20.4736,NaN,22,1073.895401,34.52832066,MovingSlowly,0,0,0,0,0,0,0,0
4/8/2015,20.475,NaN,22,1078.014846,34.6076248,MovingSlowly,0,0,0,0,0,0,0,0
4/8/2015,20.4764,NaN,22,1085.487087,34.6113268,MovingSlowly,0,0,0,0,0,0,0,0
4/8/2015,20.4778,NaN,22,1083.907658,34.70431819,MovingSlowly,0,0,0,0,0,0,0,0
4/8/2015,20.4792,NaN,22,1076.763134,34.68931511,MovingSlowly,0,0,0,0,0,0,0,0
4/8/2015,20.4806,NaN,22,1099.450452,34.671251,MovingSlowly,0,0,0,0,0,0,0,0
4/8/2015,20.4819,NaN,18,1053.95541,34.72454543,MovingSlowly,0,0,0,0,0,0,0,0
4/8/2015,20.4833,NaN,20,1045.221269,34.61088548,MovingSlowly,0,0,0,0,0,0,0,0
4/8/2015,20.4847,NaN,17,1088.657245,34.95192436,MovingSlowly,0,0,0,0,0,0,0,0
4/8/2015,20.4861,NaN,18,1083.193156,35.4902117,MovingSlowly,0,0,0,0,0,0,0,0
4/8/2015,20.4875,NaN,18,1087.394723,35.33040642,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.4889,116,18,1088.469877,35.4526777,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.4903,95,18,1089.87454,35.48918143,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.4917,74,18,1087.775389,35.4830081,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.4931,68,18,1089.460284,35.5217423,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.4944,60,18,1092.871036,35.60700273,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.4958,92,19,1083.734888,35.57661578,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.4972,119,19,1085.103454,35.59926988,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.4986,118,19,1079.154276,35.57559009,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.5,100,19,1079.742521,35.60984744,MovingSlowly,0,0,0,0,0,0,0,0
4/8/2015,20.5014,85,19,1086.039449,35.51537635,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.5028,93,20,1082.56057,35.35296858,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.5042,96,20,1085.969429,35.41615266,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.5056,100,20,1085.159089,35.33645302,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.5069,91,20,1086.46298,35.28741766,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.5083,74,18,1086.827964,35.27660698,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.5097,73,17,1086.618595,35.32897754,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.5111,84,17,1086.48929,35.39531182,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.5125,78,17,1085.875045,35.39408518,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.5139,83,17,1090.120291,35.35041736,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.5153,95,17,1090.45605,35.27728706,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.5167,93,18,1089.191512,35.28461104,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.5181,114,18,1079.2129,35.32167699,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.5194,102,18,1088.951478,35.40381272,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.5208,81,18,1097.017192,35.38086896,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.5222,70,18,1086.966223,35.39037064,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.5236,122,19,1093.782886,35.38949879,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.525,85,19,1096.738315,35.38012328,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.5264,138,19,1089.35212,35.42238365,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.5278,115,19,1088.10663,35.5067944,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.5292,114,20,1091.082951,35.47210731,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.5306,120,21,1093.913203,35.5259941,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.5319,131,21,1094.564306,35.60693372,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.5333,141,21,1092.0738,35.56872362,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.5347,143,22,1087.959833,35.63334384,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.5361,117,22,1087.700588,35.69368887,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.5375,106,22,1089.13221,35.69424777,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.5389,104,21,1093.468691,35.65332964,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.5403,100,21,1093.027344,35.57164027,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.5417,107,21,1087.772967,35.59749037,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.5431,74,20,1087.86331,35.58158591,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.5444,84,20,1085.386523,35.59366451,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.5458,113,20,1081.905963,35.58290966,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.5472,83,19,1087.609666,35.59388837,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.5486,77,19,1084.019043,35.5800222,MovingSlowly,0,0,0,0,0,0,0,0
4/8/2015,20.55,60,19,1084.474183,35.6038623,MovingSlowly,0,0,0,0,0,0,0,0
4/8/2015,20.5514,54,18,1070.524685,35.52328308,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.5528,78,18,1062.661648,35.34049828,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.5542,52,18,1083.193156,35.4386689,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.5556,99,17,1083.193156,35.26083867,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.5569,101,17,1083.193156,35.0573507,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.5583,97,17,1083.193156,35.09334074,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.5597,85,16,1083.193156,35.11587494,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.5611,137,16,1059.151194,35.20781054,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.5625,69,16,1082.56057,35.17497343,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.5639,70,15,1065.231962,35.216948,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.5653,63,15,1082.660531,35.32339578,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.5667,76,15,1083.193156,35.23452643,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.5681,54,15,1102.652577,35.4474953,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.5694,88,15,1103.533799,35.73577449,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.5708,139,15,1093.369093,35.67246013,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.5722,73,16,1079.534128,35.66805147,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.5736,63,17,1081.528638,35.56033542,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.575,79,18,1080.728089,35.60821519,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.5764,67,18,1082.660531,35.5691898,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.5778,79,18,1081.987616,35.61071073,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.5792,70,17,1084.022773,35.55372785,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.5806,84,17,1081.088277,35.67955906,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.5819,105,17,1083.876301,35.79402988,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.5833,76,17,1076.834566,35.81386555,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.5847,80,18,1088.506523,35.67438186,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.5861,89,18,1061.706263,35.45216057,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.5875,67,19,1082.212533,35.493143,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.5889,77,19,1078.882134,35.52242597,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.5903,76,19,1075.469392,35.59360553,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.5917,76,20,1075.667865,35.60790344,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.5931,85,21,1076.08244,35.48376598,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.5944,71,21,1089.996686,35.23613194,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.5958,82,21,1073.129826,35.31900015,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.5972,94,21,1074.542855,35.26144306,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.5986,85,21,1073.378227,35.31580599,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.6,69,21,1061.393388,35.24395338,MovingSlowly,0,0,0,0,0,0,0,0
4/8/2015,20.6014,103,20,1081.905121,35.43097998,MovingSlowly,0,0,0,0,0,0,0,0
4/8/2015,20.6028,103,20,1076.681447,35.76341283,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.6042,72,19,1091.270111,35.62015825,MovingSlowly,0,0,0,0,0,0,0,0
4/8/2015,20.6056,79,18,1081.248214,35.82876716,MovingSlowly,0,0,0,0,0,0,0,0
4/8/2015,20.6069,61,18,1079.387559,36.003406,MovingSlowly,0,0,0,0,0,0,0,0
4/8/2015,20.6083,68,18,1081.905121,36.00256813,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.6097,80,18,1088.902675,35.91199662,MovingSlowly,0,0,0,0,0,0,0,0
4/8/2015,20.6111,74,19,1089.575061,35.76741446,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.6125,73,19,1087.384182,35.7822623,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.6139,63,19,1088.177137,35.8539587,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.6153,83,19,1088.288531,36.02280927,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.6167,116,20,1089.216566,35.9696703,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.6181,120,22,1085.561087,35.9991285,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.6194,142,22,1080.748002,35.98092328,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.6208,85,21,1080.353727,35.99253569,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.6222,85,21,1080.395568,35.98402643,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.6236,143,21,1081.132844,35.99132149,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.625,132,21,1081.389983,35.98358445,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.6264,116,21,1080.249995,35.99376717,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.6278,105,21,1078.186915,35.97869329,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.6292,90,22,1078.072537,36.00370728,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.6306,75,18,1080.899888,35.94267794,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.6319,86,18,1080.457019,35.88466793,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.6333,93,21,1079.533922,35.87363234,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.6347,85,20,1079.560951,35.95647355,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.6361,85,20,1078.230203,36.12422756,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.6375,77,20,1079.045468,36.06055896,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.6389,65,21,1079.274424,36.13559067,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.6403,69,21,1079.705488,36.19566776,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.6417,69,21,1080.147155,36.1847084,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.6431,68,20,1080.783169,36.18969761,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.6444,88,20,1080.233863,36.18651177,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.6458,95,20,1080.787299,36.18891398,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.6472,81,20,1085.034053,36.18715308,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.6486,71,20,1083.441438,36.18842442,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.65,73,20,1086.589684,36.18743577,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.6514,80,19,1077.723092,36.18830946,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.6528,90,19,1083.280868,36.18720299,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.6542,94,19,1091.321043,36.18895522,MovingSlowly,0,0,0,0,0,0,0,0
4/8/2015,20.6556,91,18,1087.595414,36.18550567,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.6569,125,18,1087.25926,36.19146911,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.6583,108,17,1087.030709,36.18170184,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.6597,83,16,1089.711095,36.1974623,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.6611,129,16,1091.071487,36.17195061,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.6625,146,15,1068.957341,36.21659189,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.6639,133,14,1075.946705,36.10256953,MovingSlowly,0,0,0,0,0,0,0,0
4/8/2015,20.6653,121,14,1088.156003,35.97373362,MovingSlowly,0,0,0,0,0,0,0,0
4/8/2015,20.6667,111,14,1085.604716,35.97626612,MovingSlowly,0,0,0,0,0,0,0,0
4/8/2015,20.6681,98,14,1082.212533,36.05861352,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.6694,89,14,1071.987577,36.21663625,MovingSlowly,0,0,0,0,0,0,0,0
4/8/2015,20.6708,73,15,1080.39779,36.17857853,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.6722,79,17,1082.808224,36.16538725,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.6736,115,17,1080.810443,36.05819581,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.675,108,17,1084.73615,36.1146531,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.6764,89,18,1089.612218,36.03593926,MovingSlowly,0,0,0,0,0,0,0,0
4/8/2015,20.6778,114,18,1081.800555,35.9886353,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.6792,116,19,1075.049507,35.97124292,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.6806,101,21,1086.071793,36.05790019,MovingSlowly,0,0,0,0,0,0,0,0
4/8/2015,20.6819,102,21,1085.82286,36.22349745,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.6833,98,21,1087.27028,36.1608175,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.6847,90,20,1082.268082,36.23533542,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.6861,83,20,1087.173053,36.29563386,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.6875,76,19,1077.07153,36.2846745,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.6889,71,17,1095.640363,36.28966371,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.6903,80,17,1082.268082,36.28647787,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.6917,105,17,1082.268082,36.28888008,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.6931,133,17,1079.936839,36.28711918,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.6944,136,17,1059.926749,36.28839052,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.6958,104,17,1063.54531,36.28740187,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.6972,77,17,1082.212533,36.28791566,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.6986,88,17,1070.506207,36.28769431,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.7,92,17,1088.174075,36.28769431,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.7014,70,17,1088.396811,36.28769431,MovingSlowly,0,0,0,0,0,0,0,0
4/8/2015,20.7028,99,17,1089.201574,36.28769431,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.7042,98,17,1087.669942,36.28769431,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.7056,69,17,1090.662012,36.28769431,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.7069,74,17,1084.999157,36.28769431,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.7083,72,17,1092.123991,36.28769431,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.7097,93,17,1062.397041,36.28769431,MovingSlowly,0,0,0,0,0,0,0,0
4/8/2015,20.7111,100,17,1068.247167,36.28769431,MovingSlowly,0,0,0,0,0,0,0,0
4/8/2015,20.7125,84,17,1086.667828,36.28769431,MovingSlowly,0,0,0,0,0,0,0,0
4/8/2015,20.7139,91,17,1083.902798,36.28769431,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.7153,98,17,1086.609754,36.28769431,MovingSlowly,0,0,0,0,0,0,0,0
4/8/2015,20.7167,83,17,1079.71741,36.28769431,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.7181,126,18,1081.767815,36.28769431,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.7194,141,18,1073.173284,36.28769431,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.7208,83,19,1075.105007,36.28769431,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.7222,116,20,1080.926574,36.28823415,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.7236,93,20,1080.089149,36.28690647,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.725,93,20,1079.03755,36.28953482,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.7264,94,20,1073.486224,36.28508029,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.7278,161,17,1068.551036,36.2922552,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.7292,153,17,1069.069134,36.28110876,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.7306,135,NaN,1075.026583,36.29758045,Stationary,0,0,0,0,0,0,0,0
4/8/2015,20.7319,125,NaN,1080.98551,36.27190362,Stationary,0,0,0,0,0,0,0,0
